,parl,id,date,speaker,text,token_count,topic_id,topic_name,topic_representation,topic_probability
119,bt,sp19_650,2018-09-27,Rainer Kraft,"Vielen Dank, Frau Präsidentin. – Frau Scheer, Sie haben angesprochen, dass es nötig ist, Anstrengungen zu unternehmen, um den Folgen des Klimawandels entgegenzuwirken – da sind wir nicht im Dissens –, aber auch, um dem Klimawandel an sich entgegenzuwirken. Der Klimawandel an sich ist zusammengesetzt aus zwei Komponenten, nämlich aus dem anthropogenen Anteil, über dessen Größe wir im Dissens sind, und natürlich aus dem großen Batzen natürlicher Klimaschwankungen, die seit Hunderten von Millionen Jahren bestehen; darüber sind wir im Übrigen auch nicht im Dissens. Die Frage ist: Glauben Sie, dass die Menschheit eine Technologie, eine Terraforming-Technologie besitzt, um den natürlichen Klimawandel, den es seit Hunderten von Millionen Jahren gibt, in irgendeiner Art und Weise zu beeinflussen?",116,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.7563330499997053
120,bt,sp19_652,2018-09-27,Karsten Hilse,"Frau Präsidentin! Meine Damen und Herren! Werte Zuschauer! Zu Beginn eine Richtigstellung: Herr Lenkert von der Linken und Herr Koeppen von der CDU/CSU haben hier im Plenum bzw. im Ausschuss gesagt, die AfD nehme nun offensichtlich zur Kenntnis, dass es einen Klimawandel gibt, und leugne ihn nicht mehr. Tatsächlich haben einige von Ihnen endlich zur Kenntnis genommen – Frau Scheer begreift das noch immer nicht –, dass wir den Klimawandel nicht leugnen und auch nicht bestritten haben, sondern dass wir die Ursachen anders verorten. Schon der Begriff „leugnen“ deutet darauf hin, dass der menschengemachte Klimawandel für einige – ich betone extra: für einige – eine Art Ersatzreligion ist. Kommen wir zum Thema. Sie wollen jetzt den Klimaschutz im Grundgesetz verankern und – weil es gerade so schön für Sie läuft – per Grundgesetz verbieten, dass Strom aus Kernenergie in Deutschland jemals wieder erzeugt wird.",146,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.6630058261017628
121,bt,sp19_652,2018-09-27,Karsten Hilse,"Mit diesen völlig absurden Forderungen zeigen die Grünen in diesem Hohen Hause wieder einmal, dass sie nicht auf faktenbasierte Wissenschaft setzen, sondern allein und ausschließlich ihre grüne Ideologie im Grundgesetz verankern wollen. Im Gesetzentwurf wird die sehr moderate natürliche Rückerwärmung nach dem Ende der Kleinen Eiszeit zur „existenziellen Bedrohung“. Eigentlich sind alle Grünen spezielle Experten für alles. Einer ihrer Spezialexperten, der Kollege Krischer, behauptete hier unlängst sogar, dass Kohlendioxid die Atmosphäre zerstöre. Das Einzige, was Sie versuchen zu zerstören, ist die deutsche Wirtschaft. Auf meine Nachfrage konnte er natürlich keine wissenschaftliche Begründung geben und zog sich auf die Erderwärmung seit der Kleinen Eiszeit zurück. Übrigens: Hätte es diese natürliche Rückerwärmung seit dem Ende der Kleinen Eiszeit nicht gegeben, wären wir noch immer in einer ziemlich unbehaglichen, teilweise für Flora und Fauna sehr lebensfeindlichen Kaltzeit.",136,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
122,bt,sp19_652,2018-09-27,Karsten Hilse,"Was kommt als Nächstes, falls Sie mit dieser Attacke auf unsere Freiheit Erfolg haben sollten? Kommt dann die gesetzlich garantierte Verfolgung der Leute, welche heute schon von Ihnen als Klimaleugner diffamiert werden? Sind dann alle kriminell, die wissenschaftliche Beweise für eine Hypothese fordern, die die Steuerzahler schon mehrere Hundert Milliarden Euro gekostet hat? Zuzutrauen wäre es Ihnen, wenn man sieht, wie Sie – auch heute – die kriminellen Baumschützer im Hambacher Forst bejubelnd unterstützen. Übrigens, liebe Grüne, mit Ihren Bemühungen müssen Sie sich ein wenig sputen. Die Zeit Ihrer Unterstützer läuft ab, zumindest die der Klimakanzlerin; das durften wir vorgestern erleben. Wir von der AfD werden die Kanzlerin nicht daran hindern, weiter an ihrem eigenen Sturz zu arbeiten. Dieser ist unserer Meinung nach längst überfällig. Aber Sie werden wir daran hindern, unser Grundgesetz zu missbrauchen.",135,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
123,bt,sp19_660,2018-09-27,Stephan Brandner,"Meine Damen und Herren! Es geht noch mal um das Grundgesetz; das hatten wir heute schon einmal. Aber diesmal wollen wir es nicht mit ideologischem Unsinn überfrachten, so wie vorhin die Grünen bei Tagesordnungspunkt 6 der Klimahysterie, sondern wir wollen es behutsam weiterentwickeln und den aktuellen Herausforderungen anpassen – so wie wir von der AfD nun einmal sind.",58,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
124,bt,sp19_662,2018-09-27,Albrecht Glaser,"Apropos Verfassung: Es fällt einem viel zu der Frage ein, ob man diese Art der Verhaltenslenkung über das Einkommensteuerrecht machen kann oder – vorsichtiger ausgedrückt – machen soll. Das ist eine ganz komplizierte Geschichte. Nach dem Religionsunterricht zur Klimakatastrophe von Herrn Hofreiter heute Morgen müsste man sich eigentlich umbringen. Denn der Untergang wird so fest vorhergesehen, da helfen auch die Dienstwagenregelungen nicht.",62,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
125,bt,sp19_670,2018-09-28,Stefan Keuter,"und für Transferzahlungen an die EU. In den großen Fragen unserer Zeit hat diese Regierung komplett versagt. Sie glaubt, durch Dieselverbote und das Aufstellen von Windrädern das Weltklima verändern zu können.",31,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
126,bt,sp19_678,2018-09-28,Andreas Bleck,"Allerdings legt die Bundesregierung mit der Energiewende im wahrsten Sinne des Wortes die Axt an den Wald. Bei Windrädern gibt es nämlich ein Spannungsfeld zwischen Klimaschutz auf der einen Seite und Umwelt- und Naturschutz auf der anderen Seite. Es ist offenkundig, dass die Windenergieanlagen der Umwelt und Natur schaden und die stabile und zuverlässige Energieversorgung Deutschlands gefährden. Ohnehin lassen sich Windstrom und Sonnenstrom, auch Zappelstrom genannt, nicht ohne Weiteres speichern. Wenn der Wind nicht bläst, die Sonne nicht scheint, dann gibt es keinen Strom. Um die Netze zu stabilisieren, müssen in Reserve gehaltene Kohle- und Gaskraftwerke dazugeschaltet werden. Wenn der Wind hingegen kräftig bläst und die Sonne lange scheint, gibt es zu viel Strom. Da wir diesen jedoch nicht adäquat speichern können, bezahlen wir sogar für den Export des ungewollten Zappelstroms in die Nachbarländer. Wind- und Sonnenstrom sind also nicht grundlastfähig.",141,6,6_windindustrieanlagen_windkraftanlagen_industrieanlagen_wohnhäusern,"['windindustrieanlagen', 'windkraftanlagen', 'industrieanlagen', 'wohnhäusern', 'photovoltaikanlagen', 'naturschutz', 'vögel', 'wäldern', 'bläst sonne', 'monsteranlagen']",1.0
127,bt,sp19_678,2018-09-28,Andreas Bleck,"Deutschland benötigt für eine stabile und zuverlässige Energieversorgung jedoch grundlastfähigen Strom. Der gleichzeitige Ausstieg sowohl aus der Kernenergie als auch aus der Kohleenergie würde ansonsten tatsächlich zu einem Dunkeldeutschland führen, aber hoffentlich bei Ihnen, den Verursachern. Wenn Sie den vielen Wind, den Sie um die ideologisch motivierte Energiewende machen, nicht in den Deutschen Bundestag, sondern in die Windräder blasen würden, dann wäre uns allen geholfen. Auch der Bundesrechnungshof kommt in seinem aktuellen Bericht zur Energiewende zu einem katastrophalen Ergebnis. Die Kosten der Energiewende stünden, so Bundesrechnungshofpräsident Kay Scheller, in einem krassen Verhältnis zu dem bisher dürftigen Ertrag. Das Bundeswirtschaftsministerium möchte die EEG-Umlage allerdings nicht zu den Kosten der Energiewende zählen. Damit werden die Verbraucher, die im Jahr 2017 alleine für die EEG-Umlage Kosten in Höhe von 24 Milliarden Euro tragen mussten, auch noch verhöhnt.",134,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
128,bt,sp19_678,2018-09-28,Andreas Bleck,"Das, werte Kolleginnen und Kollegen, ist einfach ungeheuerlich. Wir müssen endlich die Notbremse ziehen. Im Interesse der Menschen, des Waldes, seiner Tiere und Pflanzen fordern wir ein Ende der ideologisch motivierten Energiewende. Ich wiederhole: Windkraftanlagen haben in den Wäldern nichts zu suchen. Der Überweisung in den Ausschuss stimmen wir zu.",50,6,6_windindustrieanlagen_windkraftanlagen_industrieanlagen_wohnhäusern,"['windindustrieanlagen', 'windkraftanlagen', 'industrieanlagen', 'wohnhäusern', 'photovoltaikanlagen', 'naturschutz', 'vögel', 'wäldern', 'bläst sonne', 'monsteranlagen']",1.0
129,bt,sp19_695,2018-10-10,Rainer Kraft,"Blicken wir einen Wald weiter nach Aachen. Dort kreischen die Kettensägen und holzen fleißig ab, damit Windkraftanlagen errichtet werden können. Diese liefern zwar viel weniger Strom als ein Braunkraftkohlewerk, töten dafür aber viel mehr Tiere, vor allem Vögel und – Fledermäuse! Beachtet man dann noch, dass alle Windkraftanlagen, die in allen Wäldern Deutschlands je errichtet wurden oder derzeit geplant sind, auch zusammen nicht annähernd an die Stromproduktion des Braunkohlekraftwerks Niederaußem heranreichen können, in dem die Verstromung der Hambacher Kohle stattfindet, erkennt man erst den gesamten Grad an Heuchelei hierbei. Und wozu? Schauen wir einmal kurz in den neuesten IPCC-Bericht, der vorgestern die Medien dominiert hat, ein Bericht, der voll ist mit den wichtigsten Antworten auf die dringendsten Klimafragen für den Fortbestand der gesamten Menschheit. Richtig?",125,6,6_windindustrieanlagen_windkraftanlagen_industrieanlagen_wohnhäusern,"['windindustrieanlagen', 'windkraftanlagen', 'industrieanlagen', 'wohnhäusern', 'photovoltaikanlagen', 'naturschutz', 'vögel', 'wäldern', 'bläst sonne', 'monsteranlagen']",1.0
130,bt,sp19_695,2018-10-10,Rainer Kraft,"Falsch: Die Handreichungen der zu behandelnden Punkte der letzten Tagung umfassen unter anderem „Gender-Mainstreaming“. Ein Rat, der vorgibt, die entscheidende Frage der Menschheit nach bestem Wissen und Gewissen zu beraten, bemüht sich nicht, die besten und brillantesten Experten in Sachen Klima zu Wort kommen zu lassen, sondern fragt danach, ob der Weltklimarat geschlechterparitätisch besetzt ist. Er fragt danach, wie man mehr Frauen dazu bringt, sich als Autorin einzubringen, unter anderem durch die Möglichkeit, die Arbeitslast zu reduzieren. So wurde ein Arbeitskreis gebildet, der darauf hinwirkt, innerhalb des IPCC Geschlechtergleichheit herzustellen und geschlechtsspezifische Themen anzusprechen. Zu guter Letzt noch ein Blick auf ein neues sogenanntes Treibhausgas, das NO x . Diesem wird im neuesten Bericht eine Schlüsselrolle – global und national – beim Klimawandel zugeschrieben.",125,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
131,bt,sp19_695,2018-10-10,Rainer Kraft,"Da folgt natürlich gleich eine Frage: Die NO x -Emissionen in Deutschland sind von 1990 bis 2016 um 60 – 60! – Prozent gesunken. Selbst der ADAC hat das geschrieben. Wo finde ich diesen Effekt der massiven NO x -Einsparung in Deutschland in den Klimaaufzeichnungen, wenn NO x angeblich die Bedeutung hat, die ihm zugeschrieben wird? Nirgends. Generell stellt sich angesichts von Hunderten Milliarden Euro, die für ökopopulistisches Klimavoodoo zwangsumverteilt wurden, die Frage: Wo ist ein einziger beobachtbarer Effekt, dass die Aktionen Wirkung zeigen? Es gibt ihn nicht. Nach über 20 Jahren Forschung, dem Vergeuden von zig Milliarden D-Mark und Euro haben Sie kein Ergebnis vorzuweisen, kein noch so kleines Jota an Daten, die einen mikroskopisch kleinen Rückgang an CO 2 oder der Temperatur als Lohn der Mühen und der Belastungen der Bevölkerung aufzeigen – nichts.",136,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
132,bt,sp19_695,2018-10-10,Rainer Kraft,"Der Klimakaiser ist nackt und arm, und Fledermäuse, Vögel und Bäume werden zu Tausenden auf seinem Altar des Klimavoodoo geopfert. Hören Sie auf damit, unsere Natur und unseren Wirtschaftsstandort Deutschland zu gefährden, und begeben Sie sich auf den Boden seriöser Wissenschaft! Unser Land braucht endlich wieder sachorientierte Politik und keine rot-grünen Heilsversprechungen und Erlösersekten.",54,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.6120663349926392
133,bt,sp19_703,2018-10-10,Karsten Hilse,"Frau Präsidentin! Meine Damen und Herren! Liebe Gäste! Vor allen Dingen liebe Kohlekumpel! Die Grünen wollen nun also notwendige Klimaschutzmaßnahmen zur Erreichung des 1,5-Grad-Ziels ergreifen. Der Grund dafür ist ein Sonderbericht des IPCC. Hier wird vor den apokalyptischen Zuständen einer 2 Grad wärmeren Welt gewarnt. Im Pariser Klimaübereinkommen ist man noch davon ausgegangen, dass eine 2 Grad wärmere Welt irgendwie in Ordnung sei. Deutschland dagegen betreibt den CO 2 -Ausstieg mit besonderem Eifer, um nicht zu sagen: mit Selbstergriffenheit und Sendungsbewusstsein. Das führt dazu, dass die Vertreter abweichender Meinungen auch einmal als Klimaleugner diffamiert werden; das Thema lässt sich fast täglich in den Medien finden.",105,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
134,bt,sp19_703,2018-10-10,Karsten Hilse,"Es vergeht kein Tag, an dem man die Menschen nicht daran erinnert, dass sie verantwortlich für den Untergang der Welt sind und dass sie brav ihren Ablass in Form der EEG-Umlage zu zahlen haben und natürlich dem Verlust ihres Arbeitsplatzes durch diesen Irrsinn freudig entgegensehen müssen. Es grenzt schon an Selbstzerstörung, wie Deutschland seine leistungsfähige Energiewirtschaft und die Wettbewerbsfähigkeit seiner Unternehmen zu Grabe trägt, insbesondere im Hinblick darauf, dass es Sonnenkollektoren und Batteriezellen für Elektroautos genau aus den Ländern importiert, die sich nachvollziehbar nicht um CO 2 -Emissionen scheren. Ein aktuelles Beispiel: Es befinden sich derzeit mehr als 1 600 Kohlekraftwerke in 64 Ländern im Bau; aber Deutschland will mit der Kohleausstiegskommission den schnellstmöglichen Ausstieg aus der Kohle beschließen.",119,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
135,bt,sp19_703,2018-10-10,Karsten Hilse,"Sie hier wollen, von wenigen Ausnahmen abgesehen, durch Ihre Kohlepolitik den Mitarbeitern unserer modernen Kohlekraftwerke und ihren Familien ihre Tradition und ihre Existenzgrundlage rauben. Das ist Verrat an den Menschen, die für konstante Stromversorgung in Deutschland sorgen.",37,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
136,bt,sp19_715,2018-10-11,Thomas Seitz,"Hauptzweck der Vorlage ist aber die Umsetzung einer EU-Richtlinie zur Unschuldsvermutung und zum Anwesenheitsrecht des Angeklagten. Dieser Regelungsgehalt ist zu kritisieren. Denn an der rechtlichen Stellung des Angeklagten und an der Rechtspraxis wird sich faktisch kaum etwas ändern. Dann aber lohnt der ganze Aufwand nicht; das Ganze ist im Grunde so unnötig wie ein Kropf. Aber wenn von Brüssel aus von Deutschland etwas verlangt wird, werden gerne Unmengen an Papier und auch andere Ressourcen verschwendet. Zum Teufel mit Klimaschutz und Nachhaltigkeit!",81,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
