,Unnamed: 0,parl,id,date,speaker,text,token_count,topic_id,topic_name,topic_representation,topic_probability
903,1054,bt,sp20_3540,2022-09-06, Peter Boehringer,"Der Experte Professor Vahrenholt spricht es klar aus: Der Ausstieg aus Kernenergie und Kohle funktionierte nur, weil wir im Hintergrund immer mehr russisches Gas zuführten. Das war lange vor dem Ukrainekrieg. Sonst wäre die Energiewende schon vor Jahren gescheitert! ... wenn die Pipelines nicht schnellstmöglich wieder Gas transportieren, sind in Deutschland 6 Millionen Arbeitsplätze gefährdet. Wir sind dabei, unsere Industrie zu zerstören. Wenn Sie Nord Stream 2 und damit unschlagbar günstiges Pipelinegas nicht nutzen, wird genau das passieren. Eine Regierung, die sagt: „Kein Gas aus Russland!“, obwohl just ihre eigene Politik diese Abhängigkeit von Russland herbeigeführt hat – grüne Politik! –, ist entweder weltfremd oder gar vorsätzlich gegen Deutschland gerichtet. – Weil ich hier Zwischenrufe höre: Natürlich ist es grüne Politik gewesen. Es war grüne Politik; denn es war ökonomisch sinnvoll, den Flatterstrom aus den erneuerbaren Energien mit dem einzig Möglichen zu kompensieren.",144,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.974380172349856
1621,1880,bt,sp20_24218,2024-03-21,Dietmar Friedhoff,"Deswegen sollte es mit Ländern, in denen es Christenverfolgung gibt, grundsätzlich keine Zusammenarbeit geben. Das verstehen wir unter einer wertegeleiteten Entwicklungspolitik. Sie schreiben weiter, dass 100 religiöse Autoritäten durch Aufklärung und Dialog 400 Mädchen vor Genitalverstümmelung in Mali bewahrt haben. Zeitgleich steigt die Anzahl der Mädchen mit Genitalverstümmelung in Deutschland; wenig thematisiert, obwohl sich die Zahl in den letzten Jahren mehr als verdoppelt hat. Auch ein religiöser Konflikt, der von außen nach Deutschland hineingetragen wurde. Welche Projekte wollen Sie denn zukünftig weiter fördern? Die klimaneutralen Moscheen in Marokko zum Beispiel, wo mit deutschen Entwicklungsgeldern Solarpanels auf Moscheen gebaut werden und Energiesparlampen in die Leuchten geschraubt wurden? Der Imam hat dann die Aufgabe, den Gläubigen im religiösen Dialog den Klimawandel zu erklären.",121,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
1612,1871,bt,sp20_23945,2024-04-10,Dr. Rainer Kraft,"Herr Träger, vergangenes Wochenende mussten die Stromkunden bis zu 56 Euro pro Megawattstunde an Stromentsorgungskosten zahlen, damit die deutsche Stromüberproduktion im Ausland verklappt werden konnte. Überhaupt ist ein Vergleich mit dem Ausland, zum Beispiel mit Frankreich, das Sie ja so gerne kritisieren, Augen öffnend. Deutschland steht vor circa 500 Milliarden Euro Systemintegrationskosten für den massiven Ausbau der Netze. Frankreich braucht diesen Ausbau nicht. Ein Wasserstoffkernnetz für 20 Milliarden Euro wird Frankreich nicht brauchen. 16 Milliarden Euro für Großstromspeicher alle 20 Jahre braucht Frankreich nicht. Und Stromentsorgungskosten für Überschussstrom wird kein französischer Stromkunde jemals bezahlen müssen. Was Frankreich allerdings hat, Herr Träger, das sind Emissionswerte von rund 20 Gramm CO2 pro Kilowattstunde Strom. Ich wage an dieser Stelle eine Prognose: Mit Ihrer Energiepolitik wird Deutschland diesen Wert niemals erreichen.",128,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1818,2077,ep,eu9_28174,2022-09-13,Markus Buchheit,"Herr Präsident, meine sehr verehrten Damen und Herren, liebe Kollegen! Es ist teilweise schon schockierend zu sehen, wie hier heute an der Lebenswirklichkeit vorbeigeredet wird, auch im vorliegenden Bericht. Wir hatten in den vergangenen zehn Jahren 30 % Preissteigerung bei Elektrizität, 50 % mehr als im vergangenen Jahr. Wir haben Abschlagszahlungen mittlerweile, die 200 bis 600 % höher sind als im letzten Jahr im Energiebereich. Das Problem der Teuerung, das war gerade hervorgebracht durch die fehlgeleitete Energiewende, das war gerade hervorgebracht durch zu viel grüne Energie, die eben unsere Netze belastet, die eben Flatterstrom bedeutet im Endeffekt. Dieses Problem beheben wir jetzt gerade nicht dadurch, dass wir uns für noch mehr grüne Energie einsetzen. Deswegen meine Bitte und Aufforderung an Sie: Es sind nicht die Lobbys der Solarenergiefirmen, es sind nicht die Lobbys der Windenergiefirmen, die Sie hier gewählt haben.",137,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1826,2085,ep,eu9_30916,2022-06-07,Sylvia Limmer,"Herr Präsident, werte Kollegen! Unverdrossen propagiert man das Märchen von den angeblich emissionsfreien Elektroautos. Und nicht nur nach dem Willen der Kommission soll ab spätestens 2035 der Verbrennungsmotor Geschichte sein. In der verqueren Logik grüner Wohlstandsvernichter ist somit jedes E-Auto – betankt mit Strom generiert aus fossilen Energieträgern – ein Nullemissionsfahrzeug. Man ignoriert nicht nur die Emissionen bei der Betankung, sondern auch den ganz erheblichen CO2‑Rucksack aller Traktionsbatterien, der anfällt bei der Produktion oder dem energieintensiven Recycling. Und woher soll er kommen, der Strom? Man ignoriert, dass jedes Mehr an Strombedarf, auch bei einem massiven Ausbau der volatilen Erneuerbaren, bei gleichzeitig fehlenden Speichern in einer Zunahme von fossilen Energieträgern resultieren muss. Man ignoriert schlicht zukünftige Ressourcenknappheiten. Allein für die EU-PKW-Flotte bräuchte man die 19-fache jährliche Weltproduktion nur bei Kobalt.",129,3,3_autoindustrie_synthetische kraftstoffe_elektromobilität_emissionen,"['autoindustrie', 'synthetische kraftstoffe', 'elektromobilität', 'emissionen', 'co2 emissionen', 'sogenannten verkehrswende', 'elektroautos', 'ideologische verkehrswende', 'verbrennungsmotoren', 'fahrzeuge']",0.5280440805346096
1729,1988,ep,eu10_148,2024-12-18,Anja Arndt,"Herr Präsident! Wenn man ein Haus völlig verändern will, dann reißt man das alte ab und baut ein ganz neues auf. Das Haus Europa wird seit Jahren mutwillig abgerissen. Der Green Deal ist die Abrissbirne. Die Völker der Europäischen Union sind dieser Zerstörung schutzlos ausgeliefert. Wir müssen die Agenda, die dahinter steht, endlich begreifen und diese allgemeingefährliche und auf wissenschaftlichen Lügen basierende Politik sofort beenden.
Warum passiert das? Wer und was steckt dahinter? Was soll hier in Europa nach dem Abriss der Wirtschaft und Landwirtschaft eigentlich neu aufgebaut werden? Die Europäische Kommission rechtfertigt weiterhin ihre Klimapolitik mit schon längst widerlegten wissenschaftlichen Irrtümern. Das ist ein Skandal, liebe Bürger! Sie werden für diese Agenda erst arm gemacht und dann enteignet. Die Behauptung, der Mensch wäre am Klimawandel schuld, ist falsch.",129,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
476,476,bt,sp19_2726,2020-03-05,Karsten Hilse,"Das in Deutschland angestrebte Programm der Energiewende ist gänzlich utopisch; die grüne Kulturrevolution ist ideologisch geworden. Im Zentrum steht längst nicht mehr das Vermeiden von Umweltschäden, sondern das Propagieren des grünen Weltgeists. Die vielen Windflügel, die Norddeutschland zupflastern, sind doch eher dazu da, der neuen grünen Region ihre Sakralbauten zu geben, als wirklich Energie zu produzieren. Über die fehlenden wissenschaftlichen Grundlagen der lediglich ideologisch getriebenen Energiewende ins Nichts habe ich hier schon mehrmals gesprochen. Darum geht es den grünbemäntelten Neosozialisten auch gar nicht. Sie möchten lediglich erstens, dass sich ihre Lobbyfreunde aus der Solarbranche mit dem Geld der hart arbeitenden Menschen auch weiterhin in viel größerem Ausmaß die Taschen vollstopfen.",110,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
665,665,bt,sp19_4152,2021-05-07,Rainer Kraft,"Das zeigt Ihr Antrag ziemlich zielgerichtet. Ihre Fraktion will Wissenschaft und Forschung klimaneutral machen. Vorbei also die Zeiten, als Wissenschaft und Forschung nach Artikel 5 Absatz 3 des Grundgesetzes frei waren. Nun stehen sie unter Klimavorbehalt. Aber auch damit ist es offensichtlich vorbei; denn Freiheit steht jetzt unter Klimavorbehalt. Der vorliegende Antrag hat nicht die Absicht, irgendwelche Reduzierungen von Emissionen von gefährlichen Gasen zu erreichen. Nein, es geht um die Herrschaft an den Hochschulen und um das, was dort gelehrt wird. Dabei schreckt die grüne Fraktion nicht vor der typisch grünen Heuchelei zurück. Sie nehmen ein großartiges wissenschaftliches Experiment, nämlich die Polarforschung, und heften sich das ans Revers. Deswegen stelle ich fest: Es ist hier gar nicht die zentrale Botschaft dieses Antrags, Klimaneutralität zu erreichen. Es geht nicht darum, Wissenschaft und Forschung klimaneutral – was auch immer das ist – zu machen.",142,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",0.4794526614384308
1390,1541,bt,sp20_15623,2023-03-03, Thomas Ehrhorn,"Genau so wird gearbeitet: über die Köpfe der Bürger hinweg, heute von Ihnen vermutlich als Verschwörungstheorie gebrandmarkt, morgen – das garantiere ich Ihnen – die bittere Realität in unseren Städten. Das alles wird gerechtfertigt durch die Erzählungen einer grünen Klimasekte, durch Thesen, welche von Teilen unserer Bevölkerung nicht einmal mehr hinterfragt werden, weil es die links-grünen Medien immer wieder schaffen, die Tausenden von kritischen Stimmen einfach aus dem politischen Diskurs auszuschließen. Die natürlichen Klimaänderungen wird es derweil aber weiter geben, und zwar mit oder ohne unser Zutun. Wir aber sind dabei, unseren Wohlstand, unsere Lebensqualität und vor allen Dingen unsere Freiheit zu verspielen, meine Damen und Herren. Unsere Vorfahren fuhren mit der Pferdedroschke, wir hatten das Automobil, unsere Kinder und Enkel werden wohl mit dem Lastenfahrrad fahren. Es lebe die Welt des rot-grünen Fortschritts! Vielen Dank.",136,2,2_klimawandel_klima_klimawandels_wissenschaftler,"['klimawandel', 'klima', 'klimawandels', 'wissenschaftler', 'menschengemacht', 'erwärmung', 'hypothese', 'natürlich', 'millionen jahren', 'klimakatastrophe']",0.6561012764157346
1325,1476,bt,sp20_13942,2023-04-28,Dr. Rainer Kraft,"Deutschland ist durch die Abschaltung energetisch unterversorgt und abhängig von Importen aus dem Ausland. Ich habe es angesprochen. Die Folge sind die angesprochenen steigenden Strompreise und ein Verlust der Attraktivität als Standort für energieintensive Industrien. Umsichtige Regierungsvertreter wären ob dieser Entwicklung besorgt. Aber Staatssekretär Graichen im Wirtschaftsministerium nimmt dies nur achselzuckend zur Kenntnis. Er weiß, dass die Unternehmen Deutschland mitsamt Investitionen und Arbeitsplätzen verlassen, aber es ist ihm egal. Das mag im Interesse von Agora Energiewende sein, im Interesse Deutschlands liegt es nicht. Trotz der offensichtlichen wirtschaftlichen Fehlentwicklungen, die aus diesem Ausstieg resultieren, gab es im Ausschuss Kritik an unserem Gesetzentwurf. Ich möchte kurz auf zwei Punkte eingehen: Erstens. Es wurde an unserem Gesetzentwurf kritisiert, dass er bereits eine Regelung für die Nichterfüllung enthält.",124,0,0_deutschland_co2_energiewende_kernenergie,"['deutschland', 'co2', 'energiewende', 'kernenergie', 'gas', 'kernkraftwerke', 'kohlekraftwerke', 'emissionen', 'grüne', 'gigawatt']",1.0
1598,1857,bt,sp20_23624,2024-04-12,Steffen Kotré,"An dieser Stelle einen schönen Gruß an die Genossen von „Correctiv“ oder sonstige Faktenchecker: Sollen sie sich jetzt doch mal an meine Rede setzen und das mal bitte prüfen; ich bitte darum. Sollen die mal meine Argumente hier widerlegen. Ich bin gespannt darauf! Was wir weiterhin sehen und was eigentlich dem Fass den Boden ausschlägt, ist, dass bei der Energiewende die Umwelt der Ampel völlig egal ist. Wir lesen: Die Einführung eines Ziel- und Monitoringsystems für eine umweltverträgliche Energiewende, die der Bundesrechnungshof fordert, ist nicht möglich. Zitat: Es ist allerdings methodisch nicht möglich, die umwelt-, klima- und naturverträgliche Energieversorgung unter Berücksichtigung des gesamten Lebensweges mess- und bilanzierbar zu machen. – Das heißt, Sie wollen gar nicht messen, was für Umweltschäden zum Beispiel die Windenergieanlagen machen, was für Umweltschäden sonst durch die Energiewende gemacht werden.",136,-1,-1_euro_energiewende_co2_deutschland,"['euro', 'energiewende', 'co2', 'deutschland', 'milliarden euro', 'bürger', 'bundesregierung', 'politik', 'präsidentin', 'klima']",0.0
